NEIG_TRESH,NEIG_DIST,timestep,sum_breeding
11,16,63,313
11,16,64,303
11,16,65,294
11,16,66,311
11,16,67,302
11,16,68,302
11,16,69,293
11,16,70,315
11,16,71,315
11,16,72,312
11,16,73,315
11,16,74,305
11,16,75,303
11,16,76,281
11,16,77,292
11,16,78,304
11,16,79,322
11,16,80,340
11,16,81,341
11,16,82,338
11,16,83,324
11,16,84,332
11,16,85,339
11,16,86,323
11,16,87,312
11,16,88,306
11,16,89,326
11,16,90,313
11,16,91,303
11,16,92,294
11,16,93,311
11,16,94,302
11,16,95,302
11,16,96,293
11,16,97,315
11,16,98,315
11,16,99,312
11,16,100,315
11,16,101,305
11,16,102,303
11,16,103,281
11,16,104,292
11,16,105,304
11,16,106,322
11,16,107,340
11,16,108,341
11,16,109,338
11,16,110,324
11,16,111,332
11,16,112,339
11,16,113,323
11,16,114,312
11,16,115,306
11,16,116,326
11,16,117,313
11,16,118,303
11,16,119,294
11,16,120,311
11,16,121,302
11,16,122,302
11,16,123,293
11,16,124,315
11,16,125,315
11,16,126,312
11,16,127,315
11,16,128,305
11,16,129,303
11,16,130,281
11,16,131,292
11,16,132,304
11,16,133,322
11,16,134,340
11,16,135,341
11,16,136,338
11,16,137,324
11,16,138,332
11,16,139,339
11,16,140,323
11,16,141,312
11,16,142,306
11,16,143,326
11,16,144,313
11,16,145,303
11,16,146,294
11,16,147,311
11,16,148,302
11,16,149,302
11,16,150,293
11,16,151,315
11,16,152,315
11,16,153,312
11,16,154,315
11,16,155,305
11,16,156,303
11,16,157,281
11,16,158,292
11,16,159,304
11,16,160,322
11,16,161,340
11,16,162,341
11,16,163,338
11,16,164,324
11,16,165,332
11,16,166,339
11,16,167,323
11,16,168,312
11,16,169,306
11,16,170,326
11,16,171,313
11,16,172,303
11,16,173,294
11,16,174,311
11,16,175,302
11,16,176,302
11,16,177,293
11,16,178,315
11,16,179,315
11,16,180,312
11,16,181,315
11,16,182,305
11,16,183,303
11,16,184,281
11,16,185,292
11,16,186,304
11,16,187,322
11,16,188,340
11,16,189,341
11,16,190,338
11,16,191,324
11,16,192,332
11,16,193,339
11,16,194,323
11,16,195,312
11,16,196,306
11,16,197,326
11,16,198,313
11,16,199,303
11,16,200,294
11,16,201,311
11,16,202,302
11,16,203,302
11,16,204,293
11,16,205,315
11,16,206,315
11,16,207,312
11,16,208,315
11,16,209,305
11,16,210,303
11,16,211,281
11,16,212,292
11,16,213,304
11,16,214,322
11,16,215,340
11,16,216,341
11,16,217,338
11,16,218,324
11,16,219,332
11,16,220,339
11,16,221,323
11,16,222,312
11,16,223,306
11,16,224,326
11,16,225,313
11,16,226,303
11,16,227,294
11,16,228,311
11,16,229,302
11,16,230,302
11,16,231,293
11,16,232,315
11,16,233,315
11,16,234,312
11,16,235,315
11,16,236,305
11,16,237,303
11,16,238,281
11,16,239,292
11,21,0,299
11,21,1,304
11,21,2,302
11,21,3,313
11,21,4,322
11,21,5,328
11,21,6,332
11,21,7,297
11,21,8,299
11,21,9,289
11,21,10,316
11,21,11,321
11,21,12,331
11,21,13,317
11,21,14,303
11,21,15,316
11,21,16,319
11,21,17,342
11,21,18,332
11,21,19,325
11,21,20,297
11,21,21,297
11,21,22,315
11,21,23,304
11,21,24,312
11,21,25,306
11,21,26,325
11,21,27,299
11,21,28,304
11,21,29,302
11,21,30,313
11,21,31,322
11,21,32,328
11,21,33,332
11,21,34,297
11,21,35,299
11,21,36,289
11,21,37,316
11,21,38,321
11,21,39,331
11,21,40,317
11,21,41,303
11,21,42,316
11,21,43,319
11,21,44,342
11,21,45,332
11,21,46,325
11,21,47,297
11,21,48,297
11,21,49,315
11,21,50,304
11,21,51,312
11,21,52,306
11,21,53,325
11,21,54,299
11,21,55,304
11,21,56,302
11,21,57,313
11,21,58,322
11,21,59,328
11,21,60,332
11,21,61,297
11,21,62,299
11,21,63,289
11,21,64,316
11,21,65,321
11,21,66,331
11,21,67,317
11,21,68,303
11,21,69,316
11,21,70,319
11,21,71,342
11,21,72,332
11,21,73,325
11,21,74,297
11,21,75,297
11,21,76,315
11,21,77,304
11,21,78,312
11,21,79,306
11,21,80,325
11,21,81,299
11,21,82,304
11,21,83,302
11,21,84,313
11,21,85,322
11,21,86,328
11,21,87,332
11,21,88,297
11,21,89,299
11,21,90,289
11,21,91,316
11,21,92,321
11,21,93,331
11,21,94,317
11,21,95,303
11,21,96,316
11,21,97,319
11,21,98,342
11,21,99,332
11,21,100,325
11,21,101,297
11,21,102,297
11,21,103,315
11,21,104,304
11,21,105,312
11,21,106,306
11,21,107,325
11,21,108,299
11,21,109,304
11,21,110,302
11,21,111,313
11,21,112,322
11,21,113,328
11,21,114,332
11,21,115,297
11,21,116,299
11,21,117,289
11,21,118,316
11,21,119,321
11,21,120,331
11,21,121,317
11,21,122,303
11,21,123,316
11,21,124,319
11,21,125,342
11,21,126,332
11,21,127,325
11,21,128,297
11,21,129,297
11,21,130,315
11,21,131,304
11,21,132,312
11,21,133,306
11,21,134,325
11,21,135,299
11,21,136,304
11,21,137,302
11,21,138,313
11,21,139,322
11,21,140,328
11,21,141,332
11,21,142,297
11,21,143,299
11,21,144,289
11,21,145,316
11,21,146,321
11,21,147,331
11,21,148,317
11,21,149,303
11,21,150,316
11,21,151,319
11,21,152,342
11,21,153,332
11,21,154,325
11,21,155,297
11,21,156,297
11,21,157,315
11,21,158,304
11,21,159,312
11,21,160,306
11,21,161,325
11,21,162,299
11,21,163,304
11,21,164,302
11,21,165,313
11,21,166,322
11,21,167,328
11,21,168,332
11,21,169,297
11,21,170,299
11,21,171,289
11,21,172,316
11,21,173,321
11,21,174,331
11,21,175,317
11,21,176,303
11,21,177,316
11,21,178,319
11,21,179,342
11,21,180,332
11,21,181,325
11,21,182,297
11,21,183,297
11,21,184,315
11,21,185,304
11,21,186,312
11,21,187,306
11,21,188,325
11,21,189,299
11,21,190,304
11,21,191,302
11,21,192,313
11,21,193,322
11,21,194,328
11,21,195,332
11,21,196,297
11,21,197,299
11,21,198,289
11,21,199,316
11,21,200,321
11,21,201,331
11,21,202,317
11,21,203,303
11,21,204,316
11,21,205,319
11,21,206,342
11,21,207,332
11,21,208,325
11,21,209,297
11,21,210,297
11,21,211,315
11,21,212,304
11,21,213,312
11,21,214,306
11,21,215,325
11,21,216,299
11,21,217,304
11,21,218,302
11,21,219,313
11,21,220,322
11,21,221,328
11,21,222,332
11,21,223,297
11,21,224,299
11,21,225,289
11,21,226,316
11,21,227,321
11,21,228,331
11,21,229,317
11,21,230,303
11,21,231,316
11,21,232,319
11,21,233,342
11,21,234,332
11,21,235,325
11,21,236,297
11,21,237,297
11,21,238,315
11,21,239,304
11,26,0,325
11,26,1,295
11,26,2,311
11,26,3,307
11,26,4,324
11,26,5,323
11,26,6,329
11,26,7,322
11,26,8,322
11,26,9,317
11,26,10,304
11,26,11,301
11,26,12,308
11,26,13,316
11,26,14,307
11,26,15,291
11,26,16,308
11,26,17,311
11,26,18,330
11,26,19,313
11,26,20,301
11,26,21,294
11,26,22,312
11,26,23,320
11,26,24,320
11,26,25,327
11,26,26,325
11,26,27,325
11,26,28,295
11,26,29,311
11,26,30,307
11,26,31,324
11,26,32,323
11,26,33,329
11,26,34,322
11,26,35,322
11,26,36,317
11,26,37,304
11,26,38,301
11,26,39,308
11,26,40,316
11,26,41,307
11,26,42,291
11,26,43,308
11,26,44,311
11,26,45,330
11,26,46,313
11,26,47,301
11,26,48,294
11,26,49,312
11,26,50,320
11,26,51,320
11,26,52,327
11,26,53,325
11,26,54,325
11,26,55,295
11,26,56,311
11,26,57,307
11,26,58,324
11,26,59,323
11,26,60,329
11,26,61,322
11,26,62,322
11,26,63,317
11,26,64,304
11,26,65,301
11,26,66,308
11,26,67,316
11,26,68,307
11,26,69,291
11,26,70,308
11,26,71,311
11,26,72,330
11,26,73,313
11,26,74,301
11,26,75,294
11,26,76,312
11,26,77,320
11,26,78,320
11,26,79,327
11,26,80,325
11,26,81,325
11,26,82,295
11,26,83,311
11,26,84,307
11,26,85,324
11,26,86,323
11,26,87,329
11,26,88,322
11,26,89,322
11,26,90,317
11,26,91,304
11,26,92,301
11,26,93,308
11,26,94,316
11,26,95,307
11,26,96,291
11,26,97,308
11,26,98,311
11,26,99,330
11,26,100,313
11,26,101,301
11,26,102,294
11,26,103,312
11,26,104,320
11,26,105,320
11,26,106,327
11,26,107,325
11,26,108,325
11,26,109,295
11,26,110,311
11,26,111,307
11,26,112,324
11,26,113,323
11,26,114,329
11,26,115,322
11,26,116,322
11,26,117,317
11,26,118,304
11,26,119,301
11,26,120,308
11,26,121,316
11,26,122,307
11,26,123,291
11,26,124,308
11,26,125,311
11,26,126,330
11,26,127,313
11,26,128,301
11,26,129,294
11,26,130,312
11,26,131,320
11,26,132,320
11,26,133,327
11,26,134,325
11,26,135,325
11,26,136,295
11,26,137,311
11,26,138,307
11,26,139,324
11,26,140,323
11,26,141,329
11,26,142,322
11,26,143,322
11,26,144,317
11,26,145,304
11,26,146,301
11,26,147,308
11,26,148,316
11,26,149,307
11,26,150,291
11,26,151,308
11,26,152,311
11,26,153,330
11,26,154,313
11,26,155,301
11,26,156,294
11,26,157,312
11,26,158,320
11,26,159,320
11,26,160,327
11,26,161,325
11,26,162,325
11,26,163,295
11,26,164,311
11,26,165,307
11,26,166,324
11,26,167,323
11,26,168,329
11,26,169,322
11,26,170,322
11,26,171,317
11,26,172,304
11,26,173,301
11,26,174,308
11,26,175,316
11,26,176,307
11,26,177,291
11,26,178,308
11,26,179,311
11,26,180,330
11,26,181,313
11,26,182,301
11,26,183,294
11,26,184,312
11,26,185,320
11,26,186,320
11,26,187,327
11,26,188,325
11,26,189,325
11,26,190,295
11,26,191,311
11,26,192,307
11,26,193,324
11,26,194,323
11,26,195,329
11,26,196,322
11,26,197,322
11,26,198,317
11,26,199,304
11,26,200,301
11,26,201,308
11,26,202,316
11,26,203,307
11,26,204,291
11,26,205,308
11,26,206,311
11,26,207,330
11,26,208,313
11,26,209,301
11,26,210,294
11,26,211,312
11,26,212,320
11,26,213,320
11,26,214,327
11,26,215,325
11,26,216,325
11,26,217,295
11,26,218,311
11,26,219,307
11,26,220,324
11,26,221,323
11,26,222,329
11,26,223,322
11,26,224,322
11,26,225,317
11,26,226,304
11,26,227,301
11,26,228,308
11,26,229,316
11,26,230,307
11,26,231,291
11,26,232,308
11,26,233,311
11,26,234,330
11,26,235,313
11,26,236,301
11,26,237,294
11,26,238,312
11,26,239,320
16,1,0,294
16,1,1,303
16,1,2,299
16,1,3,306
16,1,4,313
16,1,5,330
16,1,6,348
16,1,7,344
16,1,8,329
16,1,9,303
16,1,10,291
16,1,11,292
16,1,12,312
16,1,13,332
16,1,14,332
16,1,15,340
16,1,16,322
16,1,17,335
16,1,18,306
16,1,19,307
16,1,20,282
16,1,21,299
16,1,22,303
16,1,23,323
16,1,24,313
16,1,25,306
16,1,26,299
16,1,27,294
16,1,28,303
16,1,29,299
16,1,30,306
16,1,31,313
16,1,32,330
16,1,33,348
16,1,34,344
16,1,35,329
16,1,36,303
16,1,37,291
16,1,38,292
16,1,39,312
16,1,40,332
16,1,41,332
16,1,42,340
16,1,43,322
16,1,44,335
16,1,45,306
16,1,46,307
16,1,47,282
16,1,48,299
16,1,49,303
16,1,50,323
16,1,51,313
16,1,52,306
16,1,53,299
16,1,54,294
16,1,55,303
16,1,56,299
16,1,57,306
16,1,58,313
16,1,59,330
16,1,60,348
16,1,61,344
16,1,62,329
16,1,63,303
16,1,64,291
16,1,65,292
16,1,66,312
16,1,67,332
16,1,68,332
16,1,69,340
16,1,70,322
16,1,71,335
16,1,72,306
16,1,73,307
16,1,74,282
16,1,75,299
16,1,76,303
16,1,77,323
16,1,78,313
16,1,79,306
16,1,80,299
16,1,81,294
16,1,82,303
16,1,83,299
16,1,84,306
16,1,85,313
16,1,86,330
16,1,87,348
16,1,88,344
16,1,89,329
16,1,90,303
16,1,91,291
16,1,92,292
16,1,93,312
16,1,94,332
16,1,95,332
16,1,96,340
16,1,97,322
16,1,98,335
16,1,99,306
16,1,100,307
16,1,101,282
16,1,102,299
16,1,103,303
16,1,104,323
16,1,105,313
16,1,106,306
16,1,107,299
16,1,108,294
16,1,109,303
16,1,110,299
16,1,111,306
16,1,112,313
16,1,113,330
16,1,114,348
16,1,115,344
16,1,116,329
16,1,117,303
16,1,118,291
16,1,119,292
16,1,120,312
16,1,121,332
16,1,122,332
16,1,123,340
16,1,124,322
16,1,125,335
16,1,126,306
16,1,127,307
16,1,128,282
16,1,129,299
16,1,130,303
16,1,131,323
16,1,132,313
16,1,133,306
16,1,134,299
16,1,135,294
16,1,136,303
16,1,137,299
16,1,138,306
16,1,139,313
16,1,140,330
16,1,141,348
16,1,142,344
16,1,143,329
16,1,144,303
16,1,145,291
16,1,146,292
16,1,147,312
16,1,148,332
16,1,149,332
16,1,150,340
16,1,151,322
16,1,152,335
16,1,153,306
16,1,154,307
16,1,155,282
16,1,156,299
16,1,157,303
16,1,158,323
16,1,159,313
16,1,160,306
16,1,161,299
16,1,162,294
16,1,163,303
16,1,164,299
16,1,165,306
16,1,166,313
16,1,167,330
16,1,168,348
16,1,169,344
16,1,170,329
16,1,171,303
16,1,172,291
16,1,173,292
16,1,174,312
16,1,175,332
16,1,176,332
16,1,177,340
16,1,178,322
16,1,179,335
16,1,180,306
16,1,181,307
16,1,182,282
16,1,183,299
16,1,184,303
16,1,185,323
16,1,186,313
16,1,187,306
16,1,188,299
16,1,189,294
16,1,190,303
16,1,191,299
16,1,192,306
16,1,193,313
16,1,194,330
16,1,195,348
16,1,196,344
16,1,197,329
16,1,198,303
16,1,199,291
16,1,200,292
16,1,201,312
16,1,202,332
16,1,203,332
16,1,204,340
16,1,205,322
16,1,206,335
16,1,207,306
16,1,208,307
16,1,209,282
16,1,210,299
16,1,211,303
16,1,212,323
16,1,213,313
16,1,214,306
16,1,215,299
16,1,216,294
16,1,217,303
16,1,218,299
16,1,219,306
16,1,220,313
16,1,221,330
16,1,222,348
16,1,223,344
16,1,224,329
16,1,225,303
16,1,226,291
16,1,227,292
16,1,228,312
16,1,229,332
16,1,230,332
16,1,231,340
16,1,232,322
16,1,233,335
16,1,234,306
16,1,235,307
16,1,236,282
16,1,237,299
16,1,238,303
16,1,239,323
16,6,0,317
16,6,1,326
16,6,2,327
16,6,3,326
16,6,4,332
16,6,5,330
16,6,6,346
16,6,7,336
16,6,8,326
16,6,9,306
16,6,10,308
16,6,11,278
16,6,12,285
16,6,13,287
16,6,14,294
16,6,15,311
16,6,16,308
16,6,17,322
16,6,18,307
16,6,19,299
16,6,20,320
16,6,21,311
16,6,22,314
16,6,23,310
16,6,24,312
16,6,25,311
16,6,26,314
16,6,27,317
16,6,28,326
16,6,29,327
16,6,30,326
16,6,31,332
16,6,32,330
16,6,33,346
16,6,34,336
16,6,35,326
16,6,36,306
16,6,37,308
16,6,38,278
16,6,39,285
16,6,40,287
16,6,41,294
16,6,42,311
16,6,43,308
16,6,44,322
16,6,45,307
16,6,46,299
16,6,47,320
16,6,48,311
16,6,49,314
16,6,50,310
16,6,51,312
16,6,52,311
16,6,53,314
16,6,54,317
16,6,55,326
16,6,56,327
16,6,57,326
16,6,58,332
16,6,59,330
16,6,60,346
16,6,61,336
16,6,62,326
16,6,63,306
16,6,64,308
16,6,65,278
16,6,66,285
16,6,67,287
16,6,68,294
16,6,69,311
16,6,70,308
16,6,71,322
16,6,72,307
16,6,73,299
16,6,74,320
16,6,75,311
16,6,76,314
16,6,77,310
16,6,78,312
16,6,79,311
16,6,80,314
16,6,81,317
16,6,82,326
16,6,83,327
16,6,84,326
16,6,85,332
16,6,86,330
16,6,87,346
16,6,88,336
16,6,89,326
16,6,90,306
16,6,91,308
16,6,92,278
16,6,93,285
16,6,94,287
16,6,95,294
16,6,96,311
16,6,97,308
16,6,98,322
16,6,99,307
16,6,100,299
16,6,101,320
16,6,102,311
16,6,103,314
16,6,104,310
16,6,105,312
16,6,106,311
16,6,107,314
16,6,108,317
16,6,109,326
16,6,110,327
16,6,111,326
16,6,112,332
16,6,113,330
16,6,114,346
16,6,115,336
16,6,116,326
16,6,117,306
16,6,118,308
16,6,119,278
16,6,120,285
16,6,121,287
16,6,122,294
16,6,123,311
16,6,124,308
16,6,125,322
16,6,126,307
16,6,127,299
16,6,128,320
16,6,129,311
16,6,130,314
16,6,131,310
16,6,132,312
16,6,133,311
16,6,134,314
16,6,135,317
16,6,136,326
16,6,137,327
16,6,138,326
16,6,139,332
16,6,140,330
16,6,141,346
16,6,142,336
16,6,143,326
16,6,144,306
16,6,145,308
16,6,146,278
16,6,147,285
16,6,148,287
16,6,149,294
16,6,150,311
16,6,151,308
16,6,152,322
16,6,153,307
16,6,154,299
16,6,155,320
16,6,156,311
16,6,157,314
16,6,158,310
16,6,159,312
16,6,160,311
16,6,161,314
16,6,162,317
16,6,163,326
16,6,164,327
16,6,165,326
16,6,166,332
16,6,167,330
16,6,168,346
16,6,169,336
16,6,170,326
16,6,171,306
16,6,172,308
16,6,173,278
16,6,174,285
16,6,175,287
16,6,176,294
16,6,177,311
16,6,178,308
16,6,179,322
16,6,180,307
16,6,181,299
16,6,182,320
16,6,183,311
16,6,184,314
16,6,185,310
16,6,186,312
16,6,187,311
16,6,188,314
16,6,189,317
16,6,190,326
16,6,191,327
16,6,192,326
16,6,193,332
16,6,194,330
16,6,195,346
16,6,196,336
16,6,197,326
16,6,198,306
16,6,199,308
16,6,200,278
16,6,201,285
16,6,202,287
16,6,203,294
16,6,204,311
16,6,205,308
16,6,206,322
16,6,207,307
16,6,208,299
16,6,209,320
16,6,210,311
16,6,211,314
16,6,212,310
16,6,213,312
16,6,214,311
16,6,215,314
16,6,216,317
16,6,217,326
16,6,218,327
16,6,219,326
16,6,220,332
16,6,221,330
16,6,222,346
16,6,223,336
16,6,224,326
16,6,225,306
16,6,226,308
16,6,227,278
16,6,228,285
16,6,229,287
16,6,230,294
16,6,231,311
16,6,232,308
16,6,233,322
16,6,234,307
16,6,235,299
16,6,236,320
16,6,237,311
16,6,238,314
16,6,239,310
16,11,0,277
16,11,1,299
16,11,2,313
16,11,3,308
16,11,4,281
16,11,5,286
16,11,6,319
16,11,7,331
16,11,8,335
16,11,9,323
16,11,10,325
16,11,11,323
16,11,12,330
16,11,13,323
16,11,14,346
16,11,15,347
16,11,16,370
16,11,17,328
16,11,18,319
16,11,19,295
16,11,20,309
16,11,21,304
16,11,22,308
16,11,23,304
16,11,24,294
16,11,25,289
16,11,26,277
16,11,27,277
16,11,28,299
16,11,29,313
16,11,30,308
16,11,31,281
16,11,32,286
16,11,33,319
16,11,34,331
16,11,35,335
16,11,36,323
16,11,37,325
16,11,38,323
16,11,39,330
16,11,40,323
16,11,41,346
16,11,42,347
16,11,43,370
16,11,44,328
16,11,45,319
16,11,46,295
16,11,47,309
16,11,48,304
16,11,49,308
16,11,50,304
16,11,51,294
16,11,52,289
16,11,53,277
16,11,54,277
16,11,55,299
16,11,56,313
16,11,57,308
16,11,58,281
16,11,59,286
16,11,60,319
16,11,61,331
16,11,62,335
16,11,63,323
16,11,64,325
16,11,65,323
16,11,66,330
16,11,67,323
16,11,68,346
16,11,69,347
16,11,70,370
16,11,71,328
16,11,72,319
16,11,73,295
16,11,74,309
16,11,75,304
16,11,76,308
16,11,77,304
16,11,78,294
16,11,79,289
16,11,80,277
16,11,81,277
16,11,82,299
16,11,83,313
16,11,84,308
16,11,85,281
16,11,86,286
16,11,87,319
16,11,88,331
16,11,89,335
16,11,90,323
16,11,91,325
16,11,92,323
16,11,93,330
16,11,94,323
16,11,95,346
16,11,96,347
16,11,97,370
16,11,98,328
16,11,99,319
16,11,100,295
16,11,101,309
16,11,102,304
16,11,103,308
16,11,104,304
16,11,105,294
16,11,106,289
16,11,107,277
16,11,108,277
16,11,109,299
16,11,110,313
16,11,111,308
16,11,112,281
16,11,113,286
16,11,114,319
16,11,115,331
16,11,116,335
16,11,117,323
16,11,118,325
16,11,119,323
16,11,120,330
16,11,121,323
16,11,122,346
16,11,123,347
16,11,124,370
16,11,125,328
16,11,126,319
16,11,127,295
16,11,128,309
16,11,129,304
16,11,130,308
16,11,131,304
16,11,132,294
16,11,133,289
16,11,134,277
16,11,135,277
16,11,136,299
16,11,137,313
16,11,138,308
16,11,139,281
16,11,140,286
16,11,141,319
16,11,142,331
16,11,143,335
16,11,144,323
16,11,145,325
16,11,146,323
16,11,147,330
16,11,148,323
16,11,149,346
16,11,150,347
16,11,151,370
16,11,152,328
16,11,153,319
16,11,154,295
16,11,155,309
16,11,156,304
16,11,157,308
16,11,158,304
16,11,159,294
16,11,160,289
16,11,161,277
16,11,162,277
16,11,163,299
16,11,164,313
16,11,165,308
16,11,166,281
16,11,167,286
16,11,168,319
16,11,169,331
16,11,170,335
16,11,171,323
16,11,172,325
16,11,173,323
16,11,174,330
16,11,175,323
16,11,176,346
16,11,177,347
16,11,178,370
16,11,179,328
16,11,180,319
16,11,181,295
16,11,182,309
16,11,183,304
16,11,184,308
16,11,185,304
16,11,186,294
16,11,187,289
16,11,188,277
16,11,189,277
16,11,190,299
16,11,191,313
16,11,192,308
16,11,193,281
16,11,194,286
16,11,195,319
16,11,196,331
16,11,197,335
16,11,198,323
16,11,199,325
16,11,200,323
16,11,201,330
16,11,202,323
16,11,203,346
16,11,204,347
16,11,205,370
16,11,206,328
16,11,207,319
16,11,208,295
16,11,209,309
16,11,210,304
16,11,211,308
16,11,212,304
16,11,213,294
16,11,214,289
16,11,215,277
16,11,216,277
16,11,217,299
16,11,218,313
16,11,219,308
16,11,220,281
16,11,221,286
16,11,222,319
16,11,223,331
16,11,224,335
16,11,225,323
16,11,226,325
16,11,227,323
16,11,228,330
16,11,229,323
16,11,230,346
16,11,231,347
16,11,232,370
16,11,233,328
16,11,234,319
16,11,235,295
16,11,236,309
16,11,237,304
16,11,238,308
16,11,239,304
16,16,0,303
16,16,1,336
16,16,2,325
16,16,3,364
16,16,4,321
16,16,5,319
16,16,6,310
16,16,7,315
16,16,8,305
16,16,9,303
16,16,10,309
16,16,11,304
16,16,12,293
16,16,13,282
16,16,14,295
16,16,15,307
16,16,16,319
16,16,17,329
16,16,18,314
16,16,19,323
16,16,20,294
16,16,21,316
16,16,22,309
16,16,23,327
16,16,24,311
16,16,25,307
16,16,26,323
16,16,27,303
16,16,28,336
16,16,29,325
16,16,30,364
16,16,31,321
16,16,32,319
16,16,33,310
16,16,34,315
16,16,35,305
16,16,36,303
16,16,37,309
16,16,38,304
16,16,39,293
16,16,40,282
16,16,41,295
16,16,42,307
16,16,43,319
16,16,44,329
16,16,45,314
16,16,46,323
16,16,47,294
16,16,48,316
16,16,49,309
16,16,50,327
16,16,51,311
16,16,52,307
16,16,53,323
16,16,54,303
16,16,55,336
16,16,56,325
16,16,57,364
16,16,58,321
16,16,59,319
16,16,60,310
16,16,61,315
16,16,62,305
16,16,63,303
16,16,64,309
16,16,65,304
16,16,66,293
16,16,67,282
16,16,68,295
16,16,69,307
16,16,70,319
16,16,71,329
16,16,72,314
16,16,73,323
16,16,74,294
16,16,75,316
16,16,76,309
16,16,77,327
16,16,78,311
16,16,79,307
16,16,80,323
16,16,81,303
16,16,82,336
16,16,83,325
16,16,84,364
16,16,85,321
16,16,86,319
16,16,87,310
16,16,88,315
16,16,89,305
16,16,90,303
16,16,91,309
16,16,92,304
16,16,93,293
16,16,94,282
16,16,95,295
16,16,96,307
16,16,97,319
16,16,98,329
16,16,99,314
16,16,100,323
16,16,101,294
16,16,102,316
16,16,103,309
16,16,104,327
16,16,105,311
16,16,106,307
16,16,107,323
16,16,108,303
16,16,109,336
16,16,110,325
16,16,111,364
16,16,112,321
16,16,113,319
16,16,114,310
16,16,115,315
16,16,116,305
16,16,117,303
16,16,118,309
16,16,119,304
16,16,120,293
16,16,121,282
16,16,122,295
16,16,123,307
16,16,124,319
16,16,125,329
16,16,126,314
16,16,127,323
16,16,128,294
16,16,129,316
16,16,130,309
16,16,131,327
16,16,132,311
16,16,133,307
16,16,134,323
16,16,135,303
16,16,136,336
16,16,137,325
16,16,138,364
16,16,139,321
16,16,140,319
16,16,141,310
16,16,142,315
16,16,143,305
16,16,144,303
16,16,145,309
16,16,146,304
16,16,147,293
16,16,148,282
16,16,149,295
16,16,150,307
16,16,151,319
16,16,152,329
16,16,153,314
16,16,154,323
16,16,155,294
16,16,156,316
16,16,157,309
16,16,158,327
16,16,159,311
16,16,160,307
16,16,161,323
16,16,162,303
16,16,163,336
16,16,164,325
16,16,165,364
16,16,166,321
16,16,167,319
16,16,168,310
16,16,169,315
16,16,170,305
16,16,171,303
16,16,172,309
16,16,173,304
16,16,174,293
16,16,175,282
16,16,176,295
16,16,177,307
16,16,178,319
16,16,179,329
16,16,180,314
16,16,181,323
16,16,182,294
16,16,183,316
16,16,184,309
16,16,185,327
16,16,186,311
16,16,187,307
16,16,188,323
16,16,189,303
16,16,190,336
16,16,191,325
16,16,192,364
16,16,193,321
16,16,194,319
16,16,195,310
16,16,196,315
16,16,197,305
16,16,198,303
16,16,199,309
16,16,200,304
16,16,201,293
16,16,202,282
16,16,203,295
16,16,204,307
16,16,205,319
16,16,206,329
16,16,207,314
16,16,208,323
16,16,209,294
16,16,210,316
16,16,211,309
16,16,212,327
16,16,213,311
16,16,214,307
16,16,215,323
16,16,216,303
16,16,217,336
16,16,218,325
16,16,219,364
16,16,220,321
16,16,221,319
16,16,222,310
16,16,223,315
16,16,224,305
16,16,225,303
16,16,226,309
16,16,227,304
16,16,228,293
16,16,229,282
16,16,230,295
16,16,231,307
16,16,232,319
16,16,233,329
16,16,234,314
16,16,235,323
16,16,236,294
16,16,237,316
16,16,238,309
16,16,239,327
16,21,0,293
16,21,1,321
16,21,2,306
16,21,3,311
16,21,4,291
16,21,5,330
16,21,6,349
16,21,7,353
16,21,8,310
16,21,9,300
16,21,10,291
16,21,11,307
16,21,12,301
16,21,13,327
16,21,14,317
16,21,15,333
16,21,16,301
16,21,17,308
16,21,18,298
16,21,19,309
16,21,20,303
16,21,21,324
16,21,22,305
16,21,23,326
16,21,24,312
16,21,25,323
16,21,26,314
16,21,27,293
16,21,28,321
16,21,29,306
16,21,30,311
16,21,31,291
16,21,32,330
16,21,33,349
16,21,34,353
16,21,35,310
16,21,36,300
16,21,37,291
16,21,38,307
16,21,39,301
16,21,40,327
16,21,41,317
16,21,42,333
16,21,43,301
16,21,44,308
16,21,45,298
16,21,46,309
16,21,47,303
16,21,48,324
16,21,49,305
16,21,50,326
16,21,51,312
16,21,52,323
16,21,53,314
16,21,54,293
16,21,55,321
16,21,56,306
16,21,57,311
16,21,58,291
16,21,59,330
16,21,60,349
16,21,61,353
16,21,62,310
16,21,63,300
16,21,64,291
16,21,65,307
16,21,66,301
16,21,67,327
16,21,68,317
16,21,69,333
16,21,70,301
16,21,71,308
16,21,72,298
16,21,73,309
16,21,74,303
16,21,75,324
16,21,76,305
16,21,77,326
16,21,78,312
16,21,79,323
16,21,80,314
16,21,81,293
16,21,82,321
16,21,83,306
16,21,84,311
16,21,85,291
16,21,86,330
16,21,87,349
16,21,88,353
16,21,89,310
16,21,90,300
16,21,91,291
16,21,92,307
16,21,93,301
16,21,94,327
16,21,95,317
16,21,96,333
16,21,97,301
16,21,98,308
16,21,99,298
16,21,100,309
16,21,101,303
16,21,102,324
16,21,103,305
16,21,104,326
16,21,105,312
16,21,106,323
16,21,107,314
16,21,108,293
16,21,109,321
16,21,110,306
16,21,111,311
16,21,112,291
16,21,113,330
16,21,114,349
16,21,115,353
16,21,116,310
16,21,117,300
16,21,118,291
16,21,119,307
16,21,120,301
16,21,121,327
16,21,122,317
16,21,123,333
16,21,124,301
16,21,125,308
16,21,126,298
16,21,127,309
16,21,128,303
